statement ID,time,document ID,document type,text,mp,party,concept,agreement,category
3782,2015-07-17,354,EoV,"Ich bin überzeugt, dass, wenn wir – und sei es nur fahrlässig – eine Renationalisierung unserer Währungen zuließen, dies eine politische Renationalisierung von Europa zur Folge hätte – mit dem Auftauchen von ziemlich unseligen Geistern, die diese Renationalisierung befördern und nutzen würden",SPD,SPD,EU_Renationalisation,0,Polity
3783,2015-07-17,354,EoV,"Müssen wir uns wundern, dass die Programme nicht so funktioniert haben wie gedacht?",SPD,SPD,Aid_Success,0,Policy
3809,2015-07-17,354,EoV,"Als Deutschland aufgrund der Finanz- in eine Wirtschaftskrise geriet, beschlossen wir – richtigerweise – keine Sparpakete, keine Lohnkürzungen, keine Rentenkürzung, keine Ausgabenkürzung des Staates, keine Suppenküchen, keine Privatisierungen",SPD,SPD,Austerity_Germany,0,Policy
3786,2015-07-17,354,EoV,"wir beschlossen für Deutschland Konjunkturprogramme: Im November 2008 wurde unter dem Namen „Schutzschirm für Arbeitsplätze“ das erste Konjunkturpaket beschlossen: 15 Maßnahmen, mit denen die Wirtschaft gestärkt, Arbeitsplätze gesichert und private Haushalte entlastet wurden. Mit dem Paket wurden Investitionen und Aufträge in Höhe von 50 Milliarden Euro gefördert. Im Januar 2009 folgte das Konjunkturpaket II, ein weiteres umfassendes Maßnahmenpaket in Höhe von 50 Milliarden Euro für die Jahre 2009 und 2010. Dazu kam die Sicherung der Arbeitsplätze durch ein riesiges Kurzarbeiterprogramm. Deutschland kam aus der Krise.",SPD,SPD,Fiscal policy_Investments_Germany,1,Policy
3784,2015-07-17,354,EoV,"Dabei entspricht der Exportüberschuss Deutschlands, auch in-folge jahrelanger Reallohneinbußen, in anderen Ländern Importüberschüssen, verschärft also die Verschuldung.",SPD,SPD,Crisis causes_Germany_Exports,1,Polity
5691,2015-07-17,354,EoV,"Dabei entspricht der Exportüberschuss Deutschlands, auch in-folge jahrelanger Reallohneinbußen, in anderen Ländern Importüberschüssen, verschärft also die Verschuldung.",SPD,SPD,EU_Interdependence,1,Polity
3787,2015-07-17,354,EoV,"Diese Gegenüberstellung der völlig unterschiedlichen Reaktionen auf die Krisen in Deutschland und Griechenland weist deutlich auf die Notwendigkeit hin, dass Griechenland dringender denn je Rahmenbedingungen für Investitionen und Wachstum, Binnennachfrage braucht. Es ist offensichtlich, dass eine Fiskalpolitik, die nur Sparen im Sinn hat, längst an ihre Grenzen gestoßen ist.
",SPD,SPD,Fiscal consolidation_Growth,0,Policy
3789,2015-07-17,354,EoV,"Jedenfalls können wir aus unseren Erfahrungen ableiten, dass eine echte Hilfe für Griechenland nur funktionieren kann, wenn neben der finanzpolitischen Lage die soziale Situation der Menschen und die Strukturen der öffentlichen Verwaltung mit gleicher Kraft verbessert werden.",SPD,SPD,Greece_Reforms_Administration,1,Policy
3790,2015-07-17,354,EoV,"Statt sich nun dieser komplexen Aufgabe zuzuwenden, schlägt der deutsche Bundesfinanzminister eigenmächtig mit gütiger Billigung der Kanzlerin den Austritt Griechenlands aus dem Euro vor – am deutschen Parlament vorbei –, den Grexit, Grexit auf Zeit – und das nicht an irgendeinem Tag, sondern an dem Tag, an dem er gleichzeitig den Antrag der Regierung auf die Stabilitätshilfe und Absicherung der Brückenfinanzierung für Griechenland beim Deutschen Bundestag stellt. Die Kanzlerin verhandelt etwas und lässt gleichzeitig das Gegenteil vorschlagen. Weder waren alle Minister informiert noch die Ausschüsse des Bundestages. Das wirft ein Blitzlicht auf die Selbstwahrnehmung der Regierung und ihr Verhältnis zum deutschen Parlament und Europa.",SPD,SPD,Crisis management_Chancellor,0,Politics
3791,2015-07-17,354,EoV,"Statt sich nun dieser komplexen Aufgabe zuzuwenden, schlägt der deutsche Bundesfinanzminister eigenmächtig mit gütiger Billigung der Kanzlerin den Austritt Griechenlands aus dem Euro vor – am deutschen Parlament vorbei –, den Grexit, Grexit auf Zeit – und das nicht an irgendeinem Tag, sondern an dem Tag, an dem er gleichzeitig den Antrag der Regierung auf die Stabilitätshilfe und Absicherung der Brückenfinanzierung für Griechenland beim Deutschen Bundestag stellt. Die Kanzlerin verhandelt etwas und lässt gleichzeitig das Gegenteil vorschlagen. Weder waren alle Minister informiert noch die Ausschüsse des Bundestages. Das wirft ein Blitzlicht auf die Selbstwahrnehmung der Regierung und ihr Verhältnis zum deutschen Parlament und Europa.",SPD,SPD,Crisis management_Finance minister,0,Politics
3793,2015-07-17,354,EoV,"Statt sich nun dieser komplexen Aufgabe zuzuwenden, schlägt der deutsche Bundesfinanzminister eigenmächtig mit gütiger Billigung der Kanzlerin den Austritt Griechenlands aus dem Euro vor – am deutschen Parlament vorbei –, den Grexit, Grexit auf Zeit – und das nicht an irgendeinem Tag, sondern an dem Tag, an dem er gleichzeitig den Antrag der Regierung auf die Stabilitätshilfe und Absicherung der Brückenfinanzierung für Griechenland beim Deutschen Bundestag stellt. Die Kanzlerin verhandelt etwas und lässt gleichzeitig das Gegenteil vorschlagen. Weder waren alle Minister informiert noch die Ausschüsse des Bundestages. Das wirft ein Blitzlicht auf die Selbstwahrnehmung der Regierung und ihr Verhältnis zum deutschen Parlament und Europa.",SPD,SPD,Crisis management_Parliamentary involvement_Government,0,Politics
3792,2015-07-17,354,EoV,Weder waren alle Minister informiert noch die Ausschüsse des Bundestages.,SPD,SPD,Bundestag_Information,0,Politics
3794,2015-07-17,354,EoV,Das wirft ein Blitzlicht auf die Selbstwahrnehmung der Regierung und ihr Verhältnis zum deutschen Parlament und Europa.,SPD,SPD,Commitment_Pro-Europe_Government,0,Politics
3795,2015-07-17,354,EoV,"die Folgen für die Europäische Gemeinschaft, „weil es um das Ganze geht“",SPD,SPD,EU_Community,1,Polity
3805,2015-07-17,354,EoV,"Jenseits dieser möglichen ökonomischen Folgen und des Vertrauensverlustes in den Euro wäre insbesondere das Vertrauen in Europa dauerhaft zerstört – mit der Gefahr, dass sich radikale und extreme Kräfte Europas bemächtigen.
",SPD,SPD,Aid_Restoration of trust,1,Policy
3798,2015-07-17,354,EoV,Jedenfalls funktioniert das nicht mit erhobenem Zeigefinger,SPD,SPD,Aid_Guidance,0,Policy
3764,2015-07-17,355,EoV,"Was fehlt? Die soziale Komponente. Soziale Gerechtigkeit. Bei all den Banken, Konten, Anleihen, Derivaten, Fazilitäten und heimlichen Vermögen im Ausland sind die Menschen aus dem Blick geraten. Wir fordern die Bundeskanzlerin auf, in den Verhandlungen eines Memorandum of Understanding jenseits rein fiskalischer und finanzmarktgetriebener Ziele auch die soziale Lage der Menschen in Griechenland, Arbeitslosigkeit, medizinische Versorgung und Altersarmut wieder in den Mittelpunkt zu rücken. Wir dürfen nicht eher zufrieden sein, bis die Suppenküchen geschlossen werden können.",SPD,SPD,Aid_Social fairness,0,Policy
3766,2015-07-17,355,EoV,medizinische Versorgung,SPD,SPD,Greece_Medical care,0,Polity
3767,2015-07-17,355,EoV,"Deshalb sei zunächst aus Sicht der Geldgeber (selbst-)kritisch anzumerken, dass die Austeritätspolitik – Renten kürzen, Löhne senken, Beamte entlassen, Privatisierung usw. – der letzten fünf Jahre in Griechenland gescheitert ist.",SPD,SPD,Austerity_Greece,0,Policy
3772,2015-07-17,355,EoV,Renten kürzen,SPD,SPD,Greece_Pension cuts,0,Policy
3773,2015-07-17,355,EoV,Löhne senken,SPD,SPD,Greece_Wage cuts,0,Policy
3774,2015-07-17,355,EoV,Beamte entlassen,SPD,SPD,Greece_Public sector_Job cuts,0,Policy
3775,2015-07-17,355,EoV,Privatisierung,SPD,SPD,Greece_Privatisation,0,Policy
3768,2015-07-17,355,EoV,Im ersten Paket fehlte auch ein Haircut,SPD,SPD,Greece_Debt relief,1,Policy
3769,2015-07-17,355,EoV,"Im ersten Paket fehlte auch ein Haircut, sodass private Gläubiger mit Steuergeldern gestützt – herausgekauft – wurden.",SPD,SPD,Aid_Private creditors,0,Policy
3776,2015-07-17,355,EoV,Diese Reformen waren zu einseitig auf die Kürzung von Arbeits- und Sozialmaßnahmen und zu wenig auf Investitionen ausgerichtet.,SPD,SPD,Fiscal policy_Investments_Greece,1,Policy
5961,2015-07-17,355,EoV,Diese Reformen waren zu einseitig auf die Kürzung von Arbeits- und Sozialmaßnahmen und zu wenig auf Investitionen ausgerichtet.,SPD,SPD,Greece_Labour market deregulation,0,Polity
3807,2015-07-17,355,EoV,"Dies hat auch dazu geführt, dass die Arbeitslosigkeit zu den größten griechischen Problemen gehört. Mit 25 Prozent verzeichnet Griechenland die höchste Arbeitslosenquote der Europäischen Union. In der Euro-Zone ist sie mit durchschnittlich 11 Prozent nicht einmal halb so hoch. Besonders betroffen sind Jugendliche: Jeder Zweite der 15- bis 24-jährigen Griechen ist arbeitslos gemeldet.",SPD,SPD,Aid_Unemployment,1,Policy
3778,2015-07-17,355,EoV,"Zudem hat Griechenland insgesamt Schulden in Höhe von rund 330 Milliarden Euro, das sind 185 Prozent des Bruttoinlandsprodukts. Zu Beginn der Hilfsprogramme in 2010 lag dies noch bei 148 Prozent.",SPD,SPD,Aid_Solvency,0,Policy
5962,2015-07-17,355,EoV,"Es geht nicht nur um Griechenland, sondern es geht um dieses Europa",SPD,SPD,Aid_EU's future,1,Policy
3779,2015-07-17,355,EoV,"es geht um dieses Europa, in dem Freiheit und Demokratie die Grundfesten unseres gemeinsamen Hauses sind",SPD,SPD,EU_Freedom,1,Polity
3780,2015-07-17,355,EoV,"es geht um dieses Europa, in dem Freiheit und Demokratie die Grundfesten unseres gemeinsamen Hauses sind",SPD,SPD,EU_Democracy,1,Polity
3781,2015-07-17,355,EoV,"es geht um dieses Europa, in dem Freiheit und Demokratie die Grundfesten unseres gemeinsamen Hauses sind, in dem die Menschen in Frieden mit ihren Nachbarn leben sollen",SPD,SPD,EU_Peace,1,Polity
3782,2015-07-17,355,EoV,"Ich bin überzeugt, dass, wenn wir – und sei es nur fahrlässig – eine Renationalisierung unserer Währungen zuließen, dies eine politische Renationalisierung von Europa zur Folge hätte – mit dem Auftauchen von ziemlich unseligen Geistern, die diese Renationalisierung befördern und nutzen würden",SPD,SPD,EU_Renationalisation,0,Polity
3783,2015-07-17,355,EoV,"Müssen wir uns wundern, dass die Programme nicht so funktioniert haben wie gedacht?",SPD,SPD,Aid_Success,0,Policy
3809,2015-07-17,355,EoV,"Als Deutschland aufgrund der Finanz- in eine Wirtschaftskrise geriet, beschlossen wir – richtigerweise – keine Sparpakete, keine Lohnkürzungen, keine Rentenkürzung, keine Ausgabenkürzung des Staates, keine Suppenküchen, keine Privatisierungen",SPD,SPD,Austerity_Germany,0,Policy
3786,2015-07-17,355,EoV,"wir beschlossen für Deutschland Konjunkturprogramme: Im November 2008 wurde unter dem Namen „Schutzschirm für Arbeitsplätze“ das erste Konjunkturpaket beschlossen: 15 Maßnahmen, mit denen die Wirtschaft gestärkt, Arbeitsplätze gesichert und private Haushalte entlastet wurden. Mit dem Paket wurden Investitionen und Aufträge in Höhe von 50 Milliarden Euro gefördert. Im Januar 2009 folgte das Konjunkturpaket II, ein weiteres umfassendes Maßnahmenpaket in Höhe von 50 Milliarden Euro für die Jahre 2009 und 2010. Dazu kam die Sicherung der Arbeitsplätze durch ein riesiges Kurzarbeiterprogramm. Deutschland kam aus der Krise.",SPD,SPD,Fiscal policy_Investments_Germany,1,Policy
3784,2015-07-17,355,EoV,"Dabei entspricht der Exportüberschuss Deutschlands, auch in-folge jahrelanger Reallohneinbußen, in anderen Ländern Importüberschüssen, verschärft also die Verschuldung.",SPD,SPD,Crisis causes_Germany_Exports,1,Polity
5691,2015-07-17,355,EoV,"Dabei entspricht der Exportüberschuss Deutschlands, auch in-folge jahrelanger Reallohneinbußen, in anderen Ländern Importüberschüssen, verschärft also die Verschuldung.",SPD,SPD,EU_Interdependence,1,Polity
3787,2015-07-17,355,EoV,"Diese Gegenüberstellung der völlig unterschiedlichen Reaktionen auf die Krisen in Deutschland und Griechenland weist deutlich auf die Notwendigkeit hin, dass Griechenland dringender denn je Rahmenbedingungen für Investitionen und Wachstum, Binnennachfrage braucht. Es ist offensichtlich, dass eine Fiskalpolitik, die nur Sparen im Sinn hat, längst an ihre Grenzen gestoßen ist.
",SPD,SPD,Fiscal consolidation_Growth,0,Policy
3789,2015-07-17,355,EoV,"Jedenfalls können wir aus unseren Erfahrungen ableiten, dass eine echte Hilfe für Griechenland nur funktionieren kann, wenn neben der finanzpolitischen Lage die soziale Situation der Menschen und die Strukturen der öffentlichen Verwaltung mit gleicher Kraft verbessert werden.",SPD,SPD,Greece_Reforms_Administration,1,Policy
3790,2015-07-17,355,EoV,"Statt sich nun dieser komplexen Aufgabe zuzuwenden, schlägt der deutsche Bundesfinanzminister eigenmächtig mit gütiger Billigung der Kanzlerin den Austritt Griechenlands aus dem Euro vor – am deutschen Parlament vorbei –, den Grexit, Grexit auf Zeit – und das nicht an irgendeinem Tag, sondern an dem Tag, an dem er gleichzeitig den Antrag der Regierung auf die Stabilitätshilfe und Absicherung der Brückenfinanzierung für Griechenland beim Deutschen Bundestag stellt. Die Kanzlerin verhandelt etwas und lässt gleichzeitig das Gegenteil vorschlagen. Weder waren alle Minister informiert noch die Ausschüsse des Bundestages. Das wirft ein Blitzlicht auf die Selbstwahrnehmung der Regierung und ihr Verhältnis zum deutschen Parlament und Europa.",SPD,SPD,Crisis management_Chancellor,0,Politics
3791,2015-07-17,355,EoV,"Statt sich nun dieser komplexen Aufgabe zuzuwenden, schlägt der deutsche Bundesfinanzminister eigenmächtig mit gütiger Billigung der Kanzlerin den Austritt Griechenlands aus dem Euro vor – am deutschen Parlament vorbei –, den Grexit, Grexit auf Zeit – und das nicht an irgendeinem Tag, sondern an dem Tag, an dem er gleichzeitig den Antrag der Regierung auf die Stabilitätshilfe und Absicherung der Brückenfinanzierung für Griechenland beim Deutschen Bundestag stellt. Die Kanzlerin verhandelt etwas und lässt gleichzeitig das Gegenteil vorschlagen. Weder waren alle Minister informiert noch die Ausschüsse des Bundestages. Das wirft ein Blitzlicht auf die Selbstwahrnehmung der Regierung und ihr Verhältnis zum deutschen Parlament und Europa.",SPD,SPD,Crisis management_Finance minister,0,Politics
3793,2015-07-17,355,EoV,"Statt sich nun dieser komplexen Aufgabe zuzuwenden, schlägt der deutsche Bundesfinanzminister eigenmächtig mit gütiger Billigung der Kanzlerin den Austritt Griechenlands aus dem Euro vor – am deutschen Parlament vorbei –, den Grexit, Grexit auf Zeit – und das nicht an irgendeinem Tag, sondern an dem Tag, an dem er gleichzeitig den Antrag der Regierung auf die Stabilitätshilfe und Absicherung der Brückenfinanzierung für Griechenland beim Deutschen Bundestag stellt. Die Kanzlerin verhandelt etwas und lässt gleichzeitig das Gegenteil vorschlagen. Weder waren alle Minister informiert noch die Ausschüsse des Bundestages. Das wirft ein Blitzlicht auf die Selbstwahrnehmung der Regierung und ihr Verhältnis zum deutschen Parlament und Europa.",SPD,SPD,Crisis management_Parliamentary involvement_Government,0,Politics
3792,2015-07-17,355,EoV,Weder waren alle Minister informiert noch die Ausschüsse des Bundestages.,SPD,SPD,Bundestag_Information,0,Politics
3794,2015-07-17,355,EoV,Das wirft ein Blitzlicht auf die Selbstwahrnehmung der Regierung und ihr Verhältnis zum deutschen Parlament und Europa.,SPD,SPD,Commitment_Pro-Europe_Government,0,Politics
3795,2015-07-17,355,EoV,"die Folgen für die Europäische Gemeinschaft, „weil es um das Ganze geht“",SPD,SPD,EU_Community,1,Polity
3805,2015-07-17,355,EoV,"Jenseits dieser möglichen ökonomischen Folgen und des Vertrauensverlustes in den Euro wäre insbesondere das Vertrauen in Europa dauerhaft zerstört – mit der Gefahr, dass sich radikale und extreme Kräfte Europas bemächtigen.
",SPD,SPD,Aid_Restoration of trust,1,Policy
3798,2015-07-17,355,EoV,Jedenfalls funktioniert das nicht mit erhobenem Zeigefinger,SPD,SPD,Aid_Guidance,0,Policy
3764,2015-07-17,356,EoV,"Was fehlt? Die soziale Komponente. Soziale Gerechtigkeit. Bei all den Banken, Konten, Anleihen, Derivaten, Fazilitäten und heimlichen Vermögen im Ausland sind die Menschen aus dem Blick geraten. Wir fordern die Bundeskanzlerin auf, in den Verhandlungen eines Memorandum of Understanding jenseits rein fiskalischer und finanzmarktgetriebener Ziele auch die soziale Lage der Menschen in Griechenland, Arbeitslosigkeit, medizinische Versorgung und Altersarmut wieder in den Mittelpunkt zu rücken. Wir dürfen nicht eher zufrieden sein, bis die Suppenküchen geschlossen werden können.",SPD,SPD,Aid_Social fairness,0,Policy
3766,2015-07-17,356,EoV,medizinische Versorgung,SPD,SPD,Greece_Medical care,0,Polity
3767,2015-07-17,356,EoV,"Deshalb sei zunächst aus Sicht der Geldgeber (selbst-)kritisch anzumerken, dass die Austeritätspolitik – Renten kürzen, Löhne senken, Beamte entlassen, Privatisierung usw. – der letzten fünf Jahre in Griechenland gescheitert ist.",SPD,SPD,Austerity_Greece,0,Policy
3772,2015-07-17,356,EoV,Renten kürzen,SPD,SPD,Greece_Pension cuts,0,Policy
